init done.
263	|	2
264	|	18
265	|	3
265	|	13
265	|	17
265	|	34
265	|	44
265	|	48
265	|	61
268	|	10
271	|	0
271	|	24
271	|	34
271	|	41
277	|	21
277	|	52
278	|	20
278	|	27
278	|	48
283	|	11
283	|	15
283	|	53
286	|	1
287	|	24
290	|	21
294	|	48
295	|	12
297	|	10
297	|	17
297	|	21
297	|	38
297	|	41
299	|	46
300	|	14
300	|	28
300	|	35
302	|	5
302	|	8
305	|	9
305	|	12
308	|	2
308	|	9
310	|	0
310	|	27
310	|	48
312	|	39
316	|	11
316	|	52
317	|	54
320	|	3
321	|	12
321	|	16
321	|	33
326	|	0
326	|	48
326	|	52
326	|	65
2	|	0
8	|	4
8	|	28
8	|	35
10	|	16
10	|	33
10	|	47
10	|	50
10	|	54
10	|	61
11	|	1
11	|	11
12	|	7
12	|	14
12	|	31
14	|	5
14	|	12
14	|	15
14	|	36
14	|	70
14	|	77
17	|	2
18	|	4
18	|	11
18	|	28
18	|	35
20	|	12
21	|	8
22	|	10
22	|	27
22	|	41
26	|	20
27	|	12
27	|	15
27	|	39
27	|	67
31	|	7
32	|	3
32	|	20
34	|	4
34	|	8
34	|	21
34	|	25
34	|	28
35	|	3
35	|	27
38	|	0
38	|	24
38	|	45
39	|	2
39	|	54
41	|	0
41	|	17
41	|	21
46	|	2
46	|	19
46	|	26
47	|	8
47	|	11
47	|	28
47	|	32
47	|	42
47	|	45
47	|	49
47	|	69
50	|	22
50	|	32
50	|	39
54	|	0
54	|	21
54	|	31
54	|	41
54	|	45
54	|	52
56	|	5
57	|	11
57	|	14
57	|	21
58	|	23
58	|	30
58	|	54
58	|	58
58	|	61
59	|	5
59	|	9
59	|	12
59	|	22
59	|	26
59	|	36
60	|	11
62	|	5
62	|	16
62	|	26
62	|	47
63	|	15
63	|	28
63	|	35
63	|	42
63	|	56
63	|	66
63	|	73
67	|	0
67	|	10
67	|	24
67	|	31
67	|	38
69	|	1
70	|	7
70	|	24
70	|	31
70	|	35
70	|	42
70	|	59
70	|	62
70	|	66
70	|	69
71	|	10
71	|	20
71	|	27
71	|	54
72	|	12
72	|	22
72	|	29
74	|	34
74	|	41
75	|	9
75	|	12
75	|	29
75	|	40
75	|	64
76	|	15
77	|	3
77	|	17
77	|	24
77	|	27
79	|	22
79	|	29
79	|	32
83	|	14
83	|	21
83	|	38
83	|	45
83	|	48
83	|	52
83	|	55
83	|	59
83	|	66
86	|	4
86	|	11
86	|	18
86	|	21
87	|	3
87	|	6
87	|	13
87	|	17
87	|	20
87	|	34
89	|	18
89	|	21
89	|	32
89	|	35
91	|	9
91	|	26
93	|	0
94	|	6
97	|	20
97	|	23
97	|	27
109	|	14
109	|	21
109	|	38
109	|	41
109	|	48
109	|	76
111	|	12
111	|	22
111	|	32
111	|	43
114	|	5
116	|	0
116	|	3
120	|	9
120	|	16
122	|	14
122	|	17
123	|	6
125	|	7
125	|	14
125	|	18
125	|	21
125	|	35
125	|	52
127	|	9
131	|	1
131	|	25
133	|	2
133	|	19
133	|	30
133	|	50
133	|	61
134	|	8
136	|	6
136	|	16
136	|	30
136	|	37
136	|	47
136	|	57
139	|	10
139	|	27
141	|	11
145	|	0
145	|	7
145	|	10
147	|	1
147	|	18
147	|	39
147	|	49
150	|	5
150	|	8
150	|	15
150	|	36
152	|	3
152	|	6
152	|	13
152	|	23
152	|	47
152	|	51
152	|	58
155	|	3
155	|	17
155	|	27
155	|	37
157	|	1
157	|	8
157	|	18
157	|	21
157	|	39
159	|	43
159	|	47
164	|	14
165	|	6
167	|	4
167	|	11
167	|	28
167	|	35
167	|	42
167	|	49
167	|	52
168	|	3
168	|	6
168	|	27
168	|	30
171	|	44
172	|	16
172	|	19
172	|	23
172	|	43
172	|	47
172	|	54
172	|	71
174	|	17
177	|	4
177	|	14
177	|	17
177	|	21
177	|	41
177	|	45
177	|	48
179	|	5
179	|	8
180	|	11
180	|	14
180	|	28
180	|	45
183	|	11
183	|	25
183	|	28
183	|	49
184	|	13
184	|	20
184	|	24
184	|	27
184	|	55
185	|	2
185	|	19
185	|	26
185	|	36
185	|	40
185	|	47
185	|	57
185	|	64
185	|	67
186	|	4
186	|	11
186	|	15
186	|	18
186	|	25
186	|	28
186	|	39
186	|	42
186	|	56
189	|	1
189	|	8
189	|	29
191	|	9
191	|	16
191	|	20
191	|	54
191	|	68
192	|	15
192	|	19
192	|	22
193	|	0
193	|	4
196	|	18
196	|	25
196	|	42
196	|	56
198	|	19
198	|	26
198	|	33
198	|	43
199	|	25
201	|	6
201	|	30
204	|	9
206	|	0
206	|	7
206	|	48
207	|	6
207	|	10
211	|	2
211	|	12
213	|	10
214	|	2
214	|	23
214	|	33
214	|	43
215	|	42
217	|	2
217	|	6
217	|	9
217	|	16
217	|	44
217	|	47
218	|	12
218	|	39
218	|	43
220	|	3
220	|	6
224	|	5
224	|	9
224	|	12
224	|	19
228	|	18
229	|	0
229	|	3
229	|	10
229	|	21
229	|	24
229	|	45
232	|	7
235	|	4
235	|	14
235	|	31
235	|	35
235	|	38
239	|	10
239	|	13
242	|	7
242	|	10
242	|	14
242	|	27
242	|	38
244	|	8
244	|	36
244	|	39
244	|	46
244	|	53
244	|	56
248	|	28
248	|	52
248	|	59
248	|	62
253	|	9
253	|	12
253	|	19
253	|	23
253	|	26
254	|	11
258	|	0
258	|	4
260	|	5
260	|	8
260	|	15
260	|	29
260	|	46
261	|	4
261	|	24
261	|	31
263	|	5
263	|	9
263	|	22
263	|	26
263	|	29
264	|	1
264	|	35
265	|	0
265	|	24
265	|	27
265	|	41
265	|	51
265	|	58
265	|	65
268	|	0
268	|	17
268	|	31
268	|	41
268	|	58
271	|	7
271	|	10
271	|	17
271	|	31
271	|	48
271	|	52
273	|	8
276	|	19
277	|	1
277	|	4
277	|	14
277	|	18
277	|	45
277	|	49
278	|	6
278	|	13
278	|	34
283	|	8
283	|	25
283	|	29
283	|	42
283	|	46
283	|	49
283	|	63
283	|	70
285	|	37
285	|	47
287	|	0
287	|	4
287	|	14
287	|	28
287	|	38
287	|	48
287	|	52
288	|	3
288	|	6
288	|	13
290	|	4
290	|	11
290	|	14
290	|	25
294	|	0
294	|	3
294	|	17
294	|	31
294	|	44
294	|	58
294	|	68
295	|	16
297	|	14
297	|	24
297	|	34
297	|	45
297	|	58
297	|	62
299	|	12
299	|	36
299	|	39
299	|	49
299	|	56
299	|	70
300	|	0
300	|	4
300	|	7
300	|	24
300	|	31
300	|	45
300	|	52
302	|	12
305	|	19
305	|	22
305	|	64
310	|	10
310	|	17
310	|	58
311	|	2
312	|	5
312	|	8
312	|	15
312	|	22
312	|	29
312	|	32
312	|	36
316	|	0
316	|	21
316	|	28
316	|	42
316	|	55
317	|	3
317	|	10
317	|	20
317	|	23
317	|	27
317	|	37
317	|	41
317	|	51
317	|	58
318	|	2
320	|	0
321	|	5
321	|	19
321	|	26
326	|	7
326	|	10
326	|	14
326	|	17
326	|	21
326	|	38
326	|	72
326	|	76
2	|	1
2	|	2
2	|	3
2	|	4
2	|	5
2	|	6
2	|	7
2	|	8
7	|	0
7	|	1
7	|	2
8	|	0
8	|	1
8	|	2
8	|	3
8	|	5
8	|	6
8	|	7
8	|	9
8	|	10
8	|	11
8	|	12
8	|	13
8	|	14
8	|	15
8	|	16
8	|	17
8	|	19
8	|	20
8	|	21
8	|	22
8	|	23
8	|	24
8	|	26
8	|	27
8	|	29
8	|	30
8	|	31
8	|	33
8	|	34
8	|	36
10	|	0
10	|	1
10	|	2
10	|	3
10	|	4
10	|	5
10	|	6
10	|	7
10	|	8
10	|	10
10	|	11
10	|	12
10	|	13
10	|	14
10	|	15
10	|	17
10	|	18
10	|	19
10	|	20
10	|	21
10	|	22
10	|	23
10	|	24
10	|	25
10	|	26
10	|	27
10	|	28
10	|	29
10	|	30
10	|	31
10	|	32
10	|	34
10	|	35
10	|	36
10	|	37
10	|	38
10	|	39
10	|	40
10	|	41
10	|	42
10	|	43
10	|	44
10	|	45
10	|	46
10	|	48
10	|	49
10	|	51
10	|	52
10	|	53
10	|	55
10	|	56
10	|	57
10	|	58
10	|	59
10	|	60
10	|	62
10	|	63
10	|	64
10	|	65
10	|	66
10	|	67
10	|	68
10	|	69
10	|	70
10	|	71
10	|	72
10	|	73
10	|	74
10	|	75
11	|	0
11	|	2
11	|	3
11	|	4
11	|	5
11	|	6
11	|	7
11	|	8
11	|	9
11	|	10
11	|	12
12	|	1
12	|	2
12	|	3
12	|	4
12	|	5
12	|	6
12	|	8
12	|	9
12	|	10
12	|	11
12	|	12
12	|	13
12	|	15
12	|	16
12	|	17
12	|	18
12	|	19
12	|	20
12	|	21
12	|	22
12	|	23
12	|	24
12	|	25
12	|	26
12	|	27
12	|	28
12	|	29
12	|	30
12	|	32
12	|	33
12	|	34
12	|	35
12	|	36
12	|	37
14	|	0
14	|	1
14	|	2
14	|	3
14	|	4
14	|	6
14	|	7
14	|	9
14	|	10
14	|	11
14	|	13
14	|	14
14	|	16
14	|	17
14	|	18
14	|	19
14	|	20
14	|	21
14	|	22
14	|	23
14	|	24
14	|	26
14	|	27
14	|	28
14	|	29
14	|	30
14	|	31
14	|	32
14	|	33
14	|	34
14	|	35
14	|	37
14	|	38
14	|	40
14	|	41
14	|	42
14	|	43
14	|	44
14	|	45
14	|	47
14	|	48
14	|	49
14	|	50
14	|	51
14	|	52
14	|	53
14	|	54
14	|	55
14	|	57
14	|	58
14	|	59
14	|	61
14	|	62
14	|	64
14	|	65
14	|	66
14	|	68
14	|	69
14	|	71
14	|	72
14	|	73
14	|	74
14	|	75
14	|	76
17	|	0
17	|	1
17	|	3
17	|	4
17	|	5
17	|	6
17	|	7
17	|	8
17	|	9
18	|	0
18	|	1
18	|	2
18	|	3
18	|	5
18	|	6
18	|	7
18	|	8
18	|	9
18	|	10
18	|	12
18	|	13
18	|	15
18	|	16
18	|	17
18	|	18
18	|	19
18	|	20
18	|	22
18	|	23
18	|	24
18	|	26
18	|	27
18	|	29
18	|	30
18	|	31
18	|	32
18	|	33
18	|	34
18	|	36
18	|	37
18	|	39
18	|	40
18	|	41
18	|	42
18	|	43
18	|	44
18	|	45
18	|	46
20	|	0
20	|	1
20	|	3
20	|	4
20	|	5
20	|	6
20	|	7
20	|	8
20	|	9
20	|	10
20	|	11
20	|	13
21	|	0
21	|	2
21	|	3
21	|	4
21	|	5
21	|	6
21	|	7
22	|	0
22	|	1
22	|	2
22	|	4
22	|	5
22	|	6
22	|	8
22	|	9
22	|	11
22	|	12
22	|	13
22	|	14
22	|	15
22	|	16
22	|	18
22	|	19
22	|	20
22	|	21
22	|	22
22	|	23
22	|	25
22	|	26
22	|	28
22	|	29
22	|	30
22	|	31
22	|	32
22	|	33
22	|	34
22	|	35
22	|	36
22	|	37
22	|	38
22	|	39
22	|	40
26	|	0
26	|	1
26	|	2
26	|	3
26	|	4
26	|	5
26	|	6
26	|	7
26	|	8
26	|	9
26	|	10
26	|	11
26	|	12
26	|	13
26	|	14
26	|	15
26	|	16
26	|	17
26	|	18
26	|	19
26	|	21
26	|	22
26	|	23
26	|	24
26	|	25
26	|	26
26	|	27
26	|	28
26	|	29
26	|	30
26	|	31
26	|	32
26	|	33
26	|	34
26	|	35
26	|	36
26	|	37
26	|	38
26	|	39
26	|	40
26	|	41
26	|	42
26	|	43
26	|	44
26	|	45
26	|	46
26	|	47
26	|	48
26	|	49
26	|	50
26	|	51
26	|	52
26	|	53
26	|	54
26	|	55
26	|	56
26	|	57
26	|	58
26	|	59
26	|	60
26	|	61
26	|	62
26	|	63
26	|	64
26	|	65
26	|	66
26	|	67
26	|	68
27	|	0
27	|	2
27	|	3
27	|	4
27	|	6
27	|	7
27	|	8
27	|	9
27	|	10
27	|	11
27	|	13
27	|	14
27	|	16
27	|	17
27	|	18
27	|	19
27	|	20
27	|	21
27	|	23
27	|	24
27	|	25
27	|	26
27	|	27
27	|	28
27	|	29
27	|	30
27	|	31
27	|	32
27	|	33
27	|	34
27	|	35
27	|	36
27	|	37
27	|	38
27	|	40
27	|	41
27	|	42
27	|	43
27	|	44
27	|	45
27	|	46
27	|	47
27	|	48
27	|	49
27	|	50
27	|	51
27	|	52
27	|	53
27	|	54
27	|	55
27	|	57
27	|	58
27	|	59
27	|	60
27	|	61
27	|	62
27	|	63
27	|	64
27	|	65
27	|	66
28	|	0
28	|	1
28	|	2
28	|	3
28	|	4
28	|	5
28	|	6
28	|	8
28	|	9
28	|	10
28	|	11
28	|	12
28	|	13
31	|	0
31	|	1
31	|	2
31	|	3
31	|	4
31	|	5
31	|	6
31	|	8
31	|	9
31	|	10
31	|	11
31	|	12
31	|	13
31	|	14
31	|	15
31	|	16
31	|	17
31	|	18
32	|	0
32	|	1
32	|	2
32	|	4
32	|	5
32	|	6
32	|	7
32	|	8
32	|	9
32	|	11
32	|	12
32	|	14
32	|	15
32	|	16
32	|	18
32	|	19
32	|	21
32	|	22
32	|	23
32	|	24
32	|	25
32	|	26
32	|	28
32	|	29
32	|	31
34	|	0
34	|	1
34	|	2
34	|	3
34	|	5
34	|	6
34	|	7
34	|	9
34	|	10
34	|	11
34	|	12
34	|	13
34	|	14
34	|	15
34	|	16
34	|	17
34	|	18
34	|	19
34	|	20
34	|	22
34	|	23
34	|	24
34	|	26
34	|	27
34	|	29
34	|	30
34	|	31
34	|	32
34	|	33
34	|	34
34	|	35
34	|	36
34	|	37
34	|	38
34	|	39
35	|	0
35	|	1
35	|	2
35	|	4
35	|	5
35	|	6
35	|	7
35	|	8
35	|	9
35	|	11
35	|	12
35	|	13
35	|	14
35	|	15
35	|	16
35	|	18
35	|	19
35	|	21
35	|	22
35	|	23
35	|	25
35	|	26
35	|	28
37	|	0
37	|	2
37	|	3
37	|	4
37	|	5
38	|	1
38	|	2
38	|	3
38	|	4
38	|	5
38	|	6
38	|	7
38	|	8
38	|	9
38	|	10
38	|	11
38	|	12
38	|	13
38	|	14
38	|	15
38	|	16
38	|	17
38	|	18
38	|	19
38	|	20
38	|	21
38	|	22
38	|	23
38	|	25
38	|	26
38	|	27
38	|	28
38	|	29
38	|	30
38	|	31
38	|	32
38	|	33
38	|	34
38	|	35
38	|	36
38	|	37
38	|	38
38	|	39
38	|	40
38	|	41
38	|	42
38	|	43
38	|	44
38	|	46
38	|	47
38	|	48
38	|	49
38	|	50
38	|	51
38	|	52
38	|	53
38	|	54
38	|	55
39	|	0
39	|	1
39	|	3
39	|	4
39	|	5
39	|	6
39	|	7
39	|	8
39	|	9
39	|	10
39	|	11
39	|	12
39	|	13
39	|	14
39	|	15
39	|	16
39	|	17
39	|	18
39	|	19
39	|	20
39	|	21
39	|	22
39	|	23
39	|	24
39	|	25
39	|	26
39	|	27
39	|	28
39	|	29
39	|	30
39	|	31
39	|	32
39	|	33
39	|	34
39	|	35
39	|	36
39	|	37
39	|	38
39	|	39
39	|	40
39	|	41
39	|	42
39	|	43
39	|	44
39	|	45
39	|	46
39	|	47
39	|	48
39	|	49
39	|	50
39	|	51
39	|	52
39	|	53
39	|	55
39	|	56
39	|	57
39	|	58
39	|	59
39	|	60
39	|	61
40	|	0
40	|	1
40	|	2
41	|	1
41	|	2
41	|	3
41	|	4
41	|	5
41	|	6
41	|	8
41	|	9
41	|	10
41	|	11
41	|	12
41	|	13
41	|	15
41	|	16
41	|	18
41	|	19
41	|	20
41	|	22
41	|	23
41	|	24
41	|	25
41	|	26
41	|	27
41	|	28
41	|	29
41	|	30
41	|	32
41	|	33
41	|	34
41	|	36
41	|	37
41	|	39
41	|	40
41	|	42
45	|	0
45	|	1
45	|	2
45	|	3
45	|	4
45	|	5
45	|	6
45	|	7
45	|	8
45	|	9
45	|	10
45	|	11
45	|	12
45	|	13
45	|	14
45	|	15
45	|	16
45	|	17
45	|	18
45	|	19
45	|	20
45	|	21
45	|	22
45	|	23
45	|	24
45	|	25
45	|	26
45	|	27
45	|	28
45	|	29
45	|	30
45	|	31
45	|	32
45	|	33
45	|	34
45	|	35
45	|	36
45	|	37
45	|	38
45	|	39
45	|	40
45	|	41
45	|	42
45	|	43
45	|	44
46	|	0
46	|	1
46	|	3
46	|	4
46	|	6
46	|	7
46	|	8
46	|	9
46	|	10
46	|	11
46	|	13
46	|	14
46	|	15
46	|	16
46	|	17
46	|	18
46	|	20
46	|	21
46	|	23
46	|	24
46	|	25
47	|	0
47	|	1
47	|	2
47	|	3
47	|	4
47	|	5
47	|	6
47	|	7
47	|	9
47	|	10
47	|	12
47	|	13
47	|	14
47	|	15
47	|	16
47	|	17
47	|	18
47	|	19
47	|	20
47	|	21
47	|	22
47	|	23
47	|	24
47	|	25
47	|	26
47	|	27
47	|	29
47	|	30
47	|	31
47	|	33
47	|	34
47	|	35
47	|	36
47	|	37
47	|	38
47	|	39
47	|	40
47	|	41
47	|	43
47	|	44
47	|	46
47	|	47
47	|	48
47	|	50
47	|	51
47	|	52
47	|	53
47	|	54
47	|	55
47	|	56
47	|	57
47	|	58
47	|	59
47	|	60
47	|	61
47	|	62
47	|	63
47	|	64
47	|	65
47	|	66
47	|	67
47	|	68
47	|	70
47	|	71
47	|	72
47	|	73
48	|	1
48	|	2
48	|	4
48	|	5
48	|	6
48	|	7
48	|	8
48	|	9
48	|	10
48	|	11
48	|	12
48	|	13
48	|	14
50	|	0
50	|	2
50	|	3
50	|	4
50	|	5
50	|	6
50	|	7
50	|	8
50	|	9
50	|	10
50	|	11
50	|	12
50	|	13
50	|	14
50	|	15
50	|	16
50	|	17
50	|	19
50	|	20
50	|	21
50	|	23
50	|	24
50	|	25
50	|	26
50	|	27
50	|	28
50	|	29
50	|	30
50	|	31
50	|	33
50	|	34
50	|	35
50	|	36
50	|	37
50	|	38
54	|	1
54	|	2
54	|	3
54	|	4
54	|	5
54	|	6
54	|	7
54	|	8
54	|	9
54	|	10
54	|	11
54	|	12
54	|	13
54	|	14
54	|	15
54	|	16
54	|	17
54	|	18
54	|	19
54	|	20
54	|	22
54	|	23
54	|	24
54	|	25
54	|	26
54	|	27
54	|	29
54	|	30
54	|	32
54	|	33
54	|	34
54	|	35
54	|	36
54	|	37
54	|	38
54	|	39
54	|	40
54	|	42
54	|	43
54	|	44
54	|	46
54	|	47
54	|	48
54	|	49
54	|	50
54	|	51
54	|	53
54	|	54
54	|	56
54	|	57
54	|	58
54	|	59
54	|	60
54	|	61
55	|	0
55	|	1
55	|	2
55	|	3
55	|	4
55	|	5
55	|	6
55	|	7
55	|	8
55	|	9
55	|	10
56	|	0
56	|	1
56	|	2
56	|	3
56	|	4
57	|	0
57	|	1
57	|	2
57	|	3
57	|	4
57	|	5
57	|	6
57	|	7
57	|	8
57	|	9
57	|	10
57	|	12
57	|	13
57	|	15
57	|	16
57	|	17
57	|	18
57	|	19
57	|	20
58	|	0
58	|	1
58	|	2
58	|	3
58	|	4
58	|	5
58	|	6
58	|	7
58	|	8
58	|	9
58	|	10
58	|	11
58	|	12
58	|	13
58	|	14
58	|	15
58	|	16
58	|	17
58	|	18
58	|	19
58	|	20
58	|	21
58	|	22
58	|	24
58	|	25
58	|	26
58	|	27
58	|	28
58	|	29
58	|	31
58	|	32
58	|	33
58	|	35
58	|	36
58	|	37
58	|	38
58	|	39
58	|	40
58	|	41
58	|	42
58	|	43
58	|	44
58	|	45
58	|	46
58	|	47
58	|	48
58	|	49
58	|	50
58	|	51
58	|	52
58	|	53
58	|	55
58	|	56
58	|	57
58	|	59
58	|	60
58	|	62
58	|	63
58	|	64
59	|	0
59	|	1
59	|	2
59	|	3
59	|	4
59	|	6
59	|	7
59	|	8
59	|	10
59	|	11
59	|	13
59	|	14
59	|	15
59	|	16
59	|	17
59	|	18
59	|	19
59	|	20
59	|	21
59	|	23
59	|	24
59	|	25
59	|	27
59	|	28
59	|	29
59	|	30
59	|	31
59	|	32
59	|	34
59	|	35
59	|	37
59	|	38
59	|	39
59	|	40
59	|	41
59	|	42
60	|	0
60	|	1
60	|	2
60	|	3
60	|	4
60	|	5
60	|	6
60	|	7
60	|	8
60	|	9
60	|	10
62	|	0
62	|	1
62	|	2
62	|	3
62	|	4
62	|	6
62	|	7
62	|	8
62	|	9
62	|	10
62	|	11
62	|	13
62	|	14
62	|	15
62	|	17
62	|	18
62	|	20
62	|	21
62	|	22
62	|	23
62	|	24
62	|	25
62	|	27
62	|	28
62	|	29
62	|	30
62	|	31
62	|	32
62	|	33
62	|	34
62	|	35
62	|	36
62	|	37
62	|	38
62	|	39
62	|	40
62	|	41
62	|	42
62	|	43
62	|	44
62	|	45
62	|	46
63	|	0
63	|	2
63	|	3
63	|	5
63	|	6
63	|	7
63	|	9
63	|	10
63	|	11
63	|	12
63	|	13
63	|	14
63	|	16
63	|	17
63	|	18
63	|	19
63	|	20
63	|	21
63	|	22
63	|	23
63	|	24
63	|	25
63	|	26
63	|	27
63	|	29
63	|	30
63	|	31
63	|	33
63	|	34
63	|	36
63	|	37
63	|	38
63	|	40
63	|	41
63	|	43
63	|	44
63	|	45
63	|	46
63	|	47
63	|	48
63	|	50
63	|	51
63	|	52
63	|	53
63	|	54
63	|	55
63	|	57
63	|	58
63	|	60
63	|	61
63	|	62
63	|	63
63	|	64
63	|	65
63	|	67
63	|	68
63	|	69
63	|	70
63	|	71
63	|	72
63	|	74
63	|	75
63	|	76
63	|	77
67	|	1
67	|	2
67	|	3
67	|	4
67	|	5
67	|	6
67	|	7
67	|	8
67	|	9
67	|	11
67	|	12
67	|	13
67	|	14
67	|	15
67	|	16
67	|	17
67	|	18
67	|	19
67	|	20
67	|	21
67	|	22
67	|	23
67	|	25
67	|	26
67	|	27
67	|	28
67	|	29
67	|	30
67	|	32
67	|	33
67	|	34
67	|	35
67	|	36
67	|	37
67	|	39
67	|	40
67	|	41
67	|	42
67	|	43
67	|	44
67	|	45
67	|	46
67	|	47
67	|	48
67	|	49
68	|	0
68	|	1
68	|	2
68	|	3
68	|	4
68	|	5
68	|	6
68	|	7
68	|	8
68	|	9
68	|	10
68	|	11
68	|	12
68	|	13
68	|	14
68	|	15
68	|	16
68	|	17
68	|	18
68	|	19
68	|	20
68	|	21
68	|	22
68	|	23
68	|	24
68	|	25
68	|	26
68	|	27
68	|	28
68	|	29
68	|	30
68	|	31
68	|	32
68	|	33
68	|	34
68	|	35
68	|	36
68	|	37
68	|	38
68	|	39
68	|	40
68	|	41
68	|	42
68	|	43
68	|	44
68	|	45
68	|	46
68	|	47
68	|	48
68	|	49
68	|	50
68	|	51
68	|	52
68	|	53
68	|	54
68	|	55
68	|	56
68	|	57
68	|	58
68	|	59
68	|	60
68	|	61
68	|	62
68	|	63
68	|	64
68	|	65
68	|	66
68	|	67
68	|	68
68	|	69
68	|	70
68	|	71
68	|	72
68	|	73
68	|	74
68	|	75
69	|	0
69	|	2
69	|	3
69	|	4
69	|	5
69	|	6
69	|	7
69	|	8
69	|	9
69	|	10
69	|	11
70	|	1
70	|	2
70	|	3
70	|	4
70	|	5
70	|	6
70	|	8
70	|	9
70	|	10
70	|	11
70	|	12
70	|	13
70	|	14
70	|	15
70	|	16
70	|	17
70	|	18
70	|	19
70	|	20
70	|	22
70	|	23
70	|	25
70	|	26
70	|	27
70	|	28
70	|	29
70	|	30
70	|	32
70	|	33
70	|	34
70	|	36
70	|	37
70	|	38
70	|	39
70	|	40
70	|	41
70	|	43
70	|	44
70	|	45
70	|	46
70	|	47
70	|	48
70	|	49
70	|	50
70	|	51
70	|	52
70	|	53
70	|	54
70	|	55
70	|	56
70	|	57
70	|	58
70	|	60
70	|	61
70	|	63
70	|	64
70	|	65
70	|	67
70	|	68
71	|	0
71	|	1
71	|	2
71	|	3
71	|	4
71	|	5
71	|	6
71	|	7
71	|	8
71	|	9
71	|	11
71	|	12
71	|	14
71	|	15
71	|	16
71	|	17
71	|	18
71	|	19
71	|	21
71	|	22
71	|	24
71	|	25
71	|	26
71	|	28
71	|	29
71	|	30
71	|	31
71	|	32
71	|	33
71	|	35
71	|	36
71	|	37
71	|	38
71	|	39
71	|	40
71	|	41
71	|	42
71	|	43
71	|	45
71	|	46
71	|	47
71	|	48
71	|	49
71	|	50
71	|	52
71	|	53
71	|	55
72	|	0
72	|	1
72	|	3
72	|	4
72	|	6
72	|	7
72	|	8
72	|	9
72	|	10
72	|	11
72	|	13
72	|	14
72	|	16
72	|	17
72	|	18
72	|	19
72	|	20
72	|	21
72	|	23
72	|	24
72	|	25
72	|	27
72	|	28
72	|	30
72	|	31
72	|	32
72	|	34
72	|	35
72	|	37
72	|	38
72	|	39
72	|	40
72	|	41
72	|	42
74	|	0
74	|	1
74	|	2
74	|	3
74	|	4
74	|	5
74	|	6
74	|	7
74	|	8
74	|	9
74	|	10
74	|	11
74	|	12
74	|	13
74	|	14
74	|	15
74	|	16
74	|	17
74	|	18
74	|	19
74	|	20
74	|	21
74	|	22
74	|	23
74	|	24
74	|	25
74	|	26
74	|	28
74	|	29
74	|	30
74	|	31
74	|	32
74	|	33
74	|	35
74	|	36
74	|	37
74	|	38
74	|	39
74	|	40
74	|	42
74	|	43
74	|	44
74	|	45
74	|	46
74	|	47
74	|	48
74	|	49
74	|	50
74	|	51
74	|	52
74	|	53
74	|	54
74	|	55
74	|	56
74	|	57
74	|	58
74	|	59
74	|	60
74	|	62
74	|	63
74	|	64
74	|	65
74	|	66
74	|	67
74	|	68
74	|	69
74	|	70
74	|	71
74	|	72
75	|	0
75	|	1
75	|	3
75	|	4
75	|	6
75	|	7
75	|	8
75	|	10
75	|	11
75	|	13
75	|	14
75	|	15
75	|	16
75	|	17
75	|	18
75	|	20
75	|	21
75	|	22
75	|	23
75	|	24
75	|	25
75	|	27
75	|	28
75	|	30
75	|	31
75	|	32
75	|	34
75	|	35
75	|	36
75	|	37
75	|	38
75	|	39
75	|	41
75	|	42
75	|	43
75	|	44
75	|	45
75	|	46
75	|	47
75	|	48
75	|	49
75	|	51
75	|	52
75	|	53
75	|	54
75	|	55
75	|	56
75	|	58
75	|	59
75	|	61
75	|	62
75	|	63
76	|	0
76	|	1
76	|	2
76	|	3
76	|	4
76	|	5
76	|	6
76	|	7
76	|	8
76	|	9
76	|	10
76	|	11
76	|	12
76	|	13
76	|	14
76	|	16
76	|	17
76	|	18
76	|	19
76	|	20
76	|	21
76	|	22
76	|	23
76	|	24
76	|	25
77	|	1
77	|	2
77	|	4
77	|	5
77	|	6
77	|	8
77	|	9
77	|	11
77	|	12
77	|	13
77	|	14
77	|	15
77	|	16
77	|	18
77	|	19
77	|	20
77	|	21
77	|	22
77	|	23
77	|	25
77	|	26
77	|	28
79	|	0
79	|	2
79	|	3
79	|	4
79	|	5
79	|	6
79	|	7
79	|	9
79	|	10
79	|	11
79	|	12
79	|	13
79	|	14
79	|	16
79	|	17
79	|	19
79	|	20
79	|	21
79	|	23
79	|	24
79	|	26
79	|	27
79	|	28
79	|	30
79	|	31
79	|	33
79	|	34
79	|	35
79	|	36
79	|	37
79	|	38
79	|	40
79	|	41
79	|	43
83	|	0
83	|	1
83	|	2
83	|	3
83	|	5
83	|	6
83	|	7
83	|	8
83	|	9
83	|	10
83	|	11
83	|	12
83	|	13
83	|	15
83	|	16
83	|	17
83	|	18
83	|	19
83	|	20
83	|	22
83	|	23
83	|	24
83	|	25
83	|	26
83	|	27
83	|	28
83	|	29
83	|	30
83	|	31
83	|	32
83	|	33
83	|	34
83	|	36
83	|	37
83	|	39
83	|	40
83	|	41
83	|	42
83	|	43
83	|	44
83	|	46
83	|	47
83	|	49
83	|	50
83	|	51
83	|	53
83	|	54
83	|	56
83	|	57
83	|	58
83	|	60
83	|	61
83	|	62
83	|	63
83	|	64
83	|	65
86	|	0
86	|	1
86	|	2
86	|	3
86	|	5
86	|	6
86	|	7
86	|	8
86	|	9
86	|	10
86	|	12
86	|	13
86	|	14
86	|	15
86	|	16
86	|	17
86	|	19
